id_patrimostat,id_museofile,dateappellation,ferme,anneefermeture,nom_du_musee,lien_avec,ville,codeInseeCommune,annee,payant,gratuit,total,individuel,scolaires,groupes_hors_scolaires,moins_18_ans_hors_scolaires,_18_25_ans,part_gratuit,part_scolaires,part_individuels,nom_officiel,region,departement,categorie,domaine_thematique,annee_creation,latitude,longitude,total_frequentation,age_musee,total_t_1,croissance_total,has_excel,est_idf
6743701,M0012,01/02/2003,NON,,musée du château des Rohan,,SAVERNE,67437,2015,3535.0,3870.0,7405.0,5686.0,1110.0,609.0,344.0,,0.5226198514517219,0.149898717083052,0.7678595543551654,musée du château des Rohan,Grand Est,Bas-Rhin,,Archéologie;Arts décoratifs;Beaux-arts;Histoire;Photographie;Sciences de la nature;Ethnologie,1858.0,48.741958,7.362787,7405.0,157.0,8483.0,-0.12707768478132736,1,0
6743701,M0012,01/02/2003,NON,,musée du château des Rohan,,SAVERNE,67437,2016,3501.0,3963.0,7464.0,5319.0,1624.0,521.0,438.0,188.0,0.5309485530546624,0.21757770632368703,0.712620578778135,musée du château des Rohan,Grand Est,Bas-Rhin,,Archéologie;Arts décoratifs;Beaux-arts;Histoire;Photographie;Sciences de la nature;Ethnologie,1858.0,48.741958,7.362787,7464.0,158.0,7405.0,0.007967589466576637,1,0
6743701,M0012,01/02/2003,NON,,musée du château des Rohan,,SAVERNE,67437,2017,4055.0,4231.0,8286.0,6926.0,930.0,430.0,460.0,,0.5106203234371228,0.11223750905141203,0.8358677286990104,musée du château des Rohan,Grand Est,Bas-Rhin,,Archéologie;Arts décoratifs;Beaux-arts;Histoire;Photographie;Sciences de la nature;Ethnologie,1858.0,48.741958,7.362787,8286.0,159.0,7464.0,0.11012861736334405,1,0
6743701,M0012,01/02/2003,NON,,musée du château des Rohan,,SAVERNE,67437,2018,3960.0,3686.0,7646.0,,,,,,0.4820821344493853,,,musée du château des Rohan,Grand Est,Bas-Rhin,,Archéologie;Arts décoratifs;Beaux-arts;Histoire;Photographie;Sciences de la nature;Ethnologie,1858.0,48.741958,7.362787,7646.0,160.0,8286.0,-0.07723871590634805,1,0
6743701,M0012,01/02/2003,NON,,musée du château des Rohan,,SAVERNE,67437,2020,1449.0,1740.0,3189.0,2405.0,688.0,96.0,,,0.5456255879586077,0.21574161179052995,0.7541549074945124,musée du château des Rohan,Grand Est,Bas-Rhin,,Archéologie;Arts décoratifs;Beaux-arts;Histoire;Photographie;Sciences de la nature;Ethnologie,1858.0,48.741958,7.362787,3189.0,162.0,7646.0,-0.5829191734240126,1,0
6743701,M0012,01/02/2003,NON,,musée du château des Rohan,,SAVERNE,67437,2021,1966.0,2577.0,4543.0,3408.0,1123.0,12.0,,,0.5672463130090248,0.24719348448162007,0.75016508914814,musée du château des Rohan,Grand Est,Bas-Rhin,,Archéologie;Arts décoratifs;Beaux-arts;Histoire;Photographie;Sciences de la nature;Ethnologie,1858.0,48.741958,7.362787,4543.0,163.0,3189.0,0.42458450925054875,1,0
6743701,M0012,01/02/2003,NON,,musée du château des Rohan,,SAVERNE,67437,2022,5878.0,5752.0,11630.0,9136.0,2060.0,434.0,1175.0,,0.4945829750644884,0.177128116938951,0.7855546001719691,musée du château des Rohan,Grand Est,Bas-Rhin,,Archéologie;Arts décoratifs;Beaux-arts;Histoire;Photographie;Sciences de la nature;Ethnologie,1858.0,48.741958,7.362787,11630.0,164.0,4543.0,1.559982390490865,1,0
6743701,M0012,01/02/2003,NON,,musée du château des Rohan,,SAVERNE,67437,2023,6457.0,6071.0,12528.0,10292.0,1850.0,386.0,1807.0,,0.4845945083014049,0.147669220945083,0.8215197956577267,musée du château des Rohan,Grand Est,Bas-Rhin,,Archéologie;Arts décoratifs;Beaux-arts;Histoire;Photographie;Sciences de la nature;Ethnologie,1858.0,48.741958,7.362787,12528.0,165.0,11630.0,0.07721410146173689,1,0
6748205,M0013,01/02/2003,NON,,cabinet des estampes et des dessins,,STRASBOURG,67482,2014,0.0,543.0,543.0,93.0,301.0,149.0,,301.0,1.0,0.5543278084714549,0.1712707182320442,cabinet des estampes et des dessins,Grand Est,Bas-Rhin,,Arts décoratifs;Beaux-arts;Histoire,,48.5812366410149,7.750544327135451,543.0,,,,1,0
6748205,M0013,01/02/2003,NON,,cabinet des estampes et des dessins,,STRASBOURG,67482,2015,0.0,345.0,345.0,345.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,cabinet des estampes et des dessins,Grand Est,Bas-Rhin,,Arts décoratifs;Beaux-arts;Histoire,,48.5812366410149,7.750544327135451,345.0,,543.0,-0.36464088397790057,1,0
6748205,M0013,01/02/2003,NON,,cabinet des estampes et des dessins,,STRASBOURG,67482,2016,0.0,217.0,217.0,217.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,cabinet des estampes et des dessins,Grand Est,Bas-Rhin,,Arts décoratifs;Beaux-arts;Histoire,,48.5812366410149,7.750544327135451,217.0,,345.0,-0.3710144927536232,1,0
6748205,M0013,01/02/2003,NON,,cabinet des estampes et des dessins,,STRASBOURG,67482,2017,0.0,10500.0,10500.0,10280.0,0.0,220.0,,,1.0,0.0,0.979047619047619,cabinet des estampes et des dessins,Grand Est,Bas-Rhin,,Arts décoratifs;Beaux-arts;Histoire,,48.5812366410149,7.750544327135451,10500.0,,217.0,47.38709677419355,1,0
6748205,M0013,01/02/2003,NON,,cabinet des estampes et des dessins,,STRASBOURG,67482,2018,0.0,164.0,164.0,164.0,,,,,1.0,,1.0,cabinet des estampes et des dessins,Grand Est,Bas-Rhin,,Arts décoratifs;Beaux-arts;Histoire,,48.5812366410149,7.750544327135451,164.0,,10500.0,-0.9843809523809524,1,0
6748205,M0013,01/02/2003,NON,,cabinet des estampes et des dessins,,STRASBOURG,67482,2019,0.0,41.0,41.0,3.0,8.0,30.0,0.0,3.0,1.0,0.1951219512195122,0.07317073170731707,cabinet des estampes et des dessins,Grand Est,Bas-Rhin,,Arts décoratifs;Beaux-arts;Histoire,,48.5812366410149,7.750544327135451,41.0,,164.0,-0.75,1,0
6748205,M0013,01/02/2003,NON,,cabinet des estampes et des dessins,,STRASBOURG,67482,2020,0.0,20.0,20.0,4.0,0.0,16.0,,,1.0,0.0,0.2,cabinet des estampes et des dessins,Grand Est,Bas-Rhin,,Arts décoratifs;Beaux-arts;Histoire,,48.5812366410149,7.750544327135451,20.0,,41.0,-0.5121951219512195,1,0
6748205,M0013,01/02/2003,NON,,cabinet des estampes et des dessins,,STRASBOURG,67482,2021,0.0,110.0,110.0,,,,,30.0,1.0,,,cabinet des estampes et des dessins,Grand Est,Bas-Rhin,,Arts décoratifs;Beaux-arts;Histoire,,48.5812366410149,7.750544327135451,110.0,,20.0,4.5,1,0
6748205,M0013,01/02/2003,NON,,cabinet des estampes et des dessins,,STRASBOURG,67482,2022,0.0,260.0,260.0,61.0,40.0,159.0,,55.0,1.0,0.15384615384615385,0.23461538461538461,cabinet des estampes et des dessins,Grand Est,Bas-Rhin,,Arts décoratifs;Beaux-arts;Histoire,,48.5812366410149,7.750544327135451,260.0,,110.0,1.3636363636363635,1,0
6748205,M0013,01/02/2003,NON,,cabinet des estampes et des dessins,,STRASBOURG,67482,2023,0.0,537.0,537.0,114.0,225.0,198.0,107.0,118.0,1.0,0.41899441340782123,0.2122905027932961,cabinet des estampes et des dessins,Grand Est,Bas-Rhin,,Arts décoratifs;Beaux-arts;Histoire,,48.5812366410149,7.750544327135451,537.0,,260.0,1.0653846153846154,1,0
6748208,M0014,01/02/2003,NON,,musée alsacien,,STRASBOURG,67482,2014,37249.0,26111.0,63360.0,54553.0,6164.0,2643.0,5094.0,2364.0,0.4121054292929293,0.09728535353535353,0.8610006313131313,musée alsacien,Grand Est,Bas-Rhin,,Arts décoratifs;Ethnologie;Histoire;Technique et industrie,1907.0,48.579075,7.750484,63360.0,107.0,,,1,0
6748208,M0014,01/02/2003,NON,,musée alsacien,,STRASBOURG,67482,2015,35629.0,24771.0,60400.0,52816.0,6473.0,1111.0,4254.0,2334.0,0.4101158940397351,0.10716887417218543,0.8744370860927152,musée alsacien,Grand Est,Bas-Rhin,,Arts décoratifs;Ethnologie;Histoire;Technique et industrie,1907.0,48.579075,7.750484,60400.0,108.0,63360.0,-0.04671717171717172,1,0
6748208,M0014,01/02/2003,NON,,musée alsacien,,STRASBOURG,67482,2016,35165.0,27531.0,62696.0,53049.0,7404.0,2243.0,5338.0,2491.0,0.43911892305729233,0.11809365828761005,0.8461305346433584,musée alsacien,Grand Est,Bas-Rhin,,Arts décoratifs;Ethnologie;Histoire;Technique et industrie,1907.0,48.579075,7.750484,62696.0,109.0,60400.0,0.03801324503311258,1,0
6748208,M0014,01/02/2003,NON,,musée alsacien,,STRASBOURG,67482,2017,35069.0,28845.0,63914.0,54047.0,9060.0,807.0,,,0.4513095722376944,0.14175298056763777,0.8456206777857747,musée alsacien,Grand Est,Bas-Rhin,,Arts décoratifs;Ethnologie;Histoire;Technique et industrie,1907.0,48.579075,7.750484,63914.0,110.0,62696.0,0.019427076687507976,1,0
6748208,M0014,01/02/2003,NON,,musée alsacien,,STRASBOURG,67482,2018,38258.0,27531.0,65789.0,56975.0,7781.0,1033.0,0.0,0.0,0.4184742130143337,0.11827205155877123,0.8660262353888948,musée alsacien,Grand Est,Bas-Rhin,,Arts décoratifs;Ethnologie;Histoire;Technique et industrie,1907.0,48.579075,7.750484,65789.0,111.0,63914.0,0.029336295647276026,1,0
6748208,M0014,01/02/2003,NON,,musée alsacien,,STRASBOURG,67482,2019,40782.0,30658.0,71440.0,60879.0,9420.0,1141.0,5708.0,3062.0,0.42914333706606944,0.1318589025755879,0.8521696528555431,musée alsacien,Grand Est,Bas-Rhin,,Arts décoratifs;Ethnologie;Histoire;Technique et industrie,1907.0,48.579075,7.750484,71440.0,112.0,65789.0,0.08589581844989284,1,0
6748208,M0014,01/02/2003,NON,,musée alsacien,,STRASBOURG,67482,2020,11625.0,12560.0,24185.0,21318.0,2747.0,120.0,,,0.5193301633243746,0.11358279925573703,0.8814554475914823,musée alsacien,Grand Est,Bas-Rhin,,Arts décoratifs;Ethnologie;Histoire;Technique et industrie,1907.0,48.579075,7.750484,24185.0,113.0,71440.0,-0.6614641657334827,1,0
6748208,M0014,01/02/2003,NON,,musée alsacien,,STRASBOURG,67482,2021,11398.0,32425.0,43823.0,,0.0,0.0,,,0.7399082673481961,0.0,,musée alsacien,Grand Est,Bas-Rhin,,Arts décoratifs;Ethnologie;Histoire;Technique et industrie,1907.0,48.579075,7.750484,43823.0,114.0,24185.0,0.8119909034525532,1,0
6748208,M0014,01/02/2003,NON,,musée alsacien,,STRASBOURG,67482,2022,63470.0,2961.0,66431.0,58404.0,7109.0,918.0,,,0.04457256401378874,0.10701329198717466,0.8791678583793711,musée alsacien,Grand Est,Bas-Rhin,,Arts décoratifs;Ethnologie;Histoire;Technique et industrie,1907.0,48.579075,7.750484,66431.0,115.0,43823.0,0.515893480592383,1,0
6748208,M0014,01/02/2003,NON,,musée alsacien,,STRASBOURG,67482,2023,40562.0,35696.0,76258.0,,0.0,0.0,,,0.4680951506727163,0.0,,musée alsacien,Grand Est,Bas-Rhin,,Arts décoratifs;Ethnologie;Histoire;Technique et industrie,1907.0,48.579075,7.750484,76258.0,116.0,66431.0,0.14792792521563727,1,0
6748202,M0015,06/01/2002,NON,,musée archéologique,,STRASBOURG,67482,2014,18845.0,31711.0,50556.0,40609.0,8685.0,1262.0,2776.0,804.0,0.6272450352084817,0.17178969855210063,0.8032478835350898,musée archéologique,Grand Est,Bas-Rhin,,Archéologie,1855.0,48.581229,7.751984,50556.0,159.0,,,1,0
6748202,M0015,06/01/2002,NON,,musée archéologique,,STRASBOURG,67482,2015,19154.0,28662.0,47816.0,41241.0,6379.0,196.0,2512.0,619.0,0.5994227873515141,0.13340722770620714,0.8624937259494729,musée archéologique,Grand Est,Bas-Rhin,,Archéologie,1855.0,48.581229,7.751984,47816.0,160.0,50556.0,-0.05419732573779571,1,0
6748202,M0015,06/01/2002,NON,,musée archéologique,,STRASBOURG,67482,2016,19361.0,27291.0,46652.0,39823.0,6373.0,456.0,2639.0,504.0,0.5849909971705393,0.13660721941181514,0.8536182800308668,musée archéologique,Grand Est,Bas-Rhin,,Archéologie,1855.0,48.581229,7.751984,46652.0,161.0,47816.0,-0.024343316044838546,1,0
6748202,M0015,06/01/2002,NON,,musée archéologique,,STRASBOURG,67482,2017,23685.0,29700.0,53385.0,34701.0,7137.0,11547.0,,,0.5563360494520933,0.13368923855015455,0.6500140488901377,musée archéologique,Grand Est,Bas-Rhin,,Archéologie,1855.0,48.581229,7.751984,53385.0,162.0,46652.0,0.14432393037811883,1,0
6748202,M0015,06/01/2002,NON,,musée archéologique,,STRASBOURG,67482,2018,26663.0,30681.0,57344.0,51187.0,6006.0,151.0,,,0.5350341796875,0.104736328125,0.8926304408482143,musée archéologique,Grand Est,Bas-Rhin,,Archéologie,1855.0,48.581229,7.751984,57344.0,163.0,53385.0,0.07415940807342887,1,0
6748202,M0015,06/01/2002,NON,,musée archéologique,,STRASBOURG,67482,2019,26173.0,29223.0,55396.0,49340.0,5934.0,122.0,3975.0,397.0,0.5275290634702867,0.10711964762798758,0.8906780272943895,musée archéologique,Grand Est,Bas-Rhin,,Archéologie,1855.0,48.581229,7.751984,55396.0,164.0,57344.0,-0.033970424107142856,1,0
6748202,M0015,06/01/2002,NON,,musée archéologique,,STRASBOURG,67482,2020,11546.0,11722.0,23268.0,20334.0,2906.0,28.0,,,0.5037820182224514,0.12489255630049854,0.8739040742650851,musée archéologique,Grand Est,Bas-Rhin,,Archéologie,1855.0,48.581229,7.751984,23268.0,165.0,55396.0,-0.5799696729005704,1,0
6748202,M0015,06/01/2002,NON,,musée archéologique,,STRASBOURG,67482,2021,7758.0,28644.0,36402.0,32091.0,3704.0,0.0,519.0,,0.7868798417669359,0.10175265095324433,0.8815724410746663,musée archéologique,Grand Est,Bas-Rhin,,Archéologie,1855.0,48.581229,7.751984,36402.0,166.0,23268.0,0.5644662197008767,1,0
6748202,M0015,06/01/2002,NON,,musée archéologique,,STRASBOURG,67482,2022,22633.0,27239.0,49872.0,43582.0,5186.0,1104.0,,,0.5461782162335579,0.10398620468399102,0.8738771254411293,musée archéologique,Grand Est,Bas-Rhin,,Archéologie,1855.0,48.581229,7.751984,49872.0,167.0,36402.0,0.37003461348277567,1,0
6748202,M0015,06/01/2002,NON,,musée archéologique,,STRASBOURG,67482,2023,13807.0,46097.0,59904.0,53763.0,5014.0,1127.0,,,0.7695145566239316,0.0837005876068376,0.8974859775641025,musée archéologique,Grand Est,Bas-Rhin,,Archéologie,1855.0,48.581229,7.751984,59904.0,168.0,49872.0,0.20115495668912417,1,0
6748209,M0016,01/02/2003,NON,,musée d'art moderne et contemporain de Strasbourg,,STRASBOURG,67482,2014,57411.0,101330.0,158741.0,121586.0,28829.0,8326.0,9828.0,4682.0,0.6383354016920645,0.18161029601678205,0.7659394863330834,musée d'art moderne et contemporain de Strasbourg,Grand Est,Bas-Rhin,,Arts décoratifs;Art moderne et contemporain;Photographie,1973.0,48.579654,7.736231,158741.0,41.0,,,1,0
6748209,M0016,01/02/2003,NON,,musée d'art moderne et contemporain de Strasbourg,,STRASBOURG,67482,2015,50528.0,82825.0,133353.0,102090.0,29940.0,1323.0,7928.0,4969.0,0.6210958883564675,0.22451688375964546,0.76556207959326,musée d'art moderne et contemporain de Strasbourg,Grand Est,Bas-Rhin,,Arts décoratifs;Art moderne et contemporain;Photographie,1973.0,48.579654,7.736231,133353.0,42.0,158741.0,-0.15993347654355208,1,0
6748209,M0016,01/02/2003,NON,,musée d'art moderne et contemporain de Strasbourg,,STRASBOURG,67482,2016,49095.0,77215.0,126310.0,99004.0,23348.0,3958.0,6919.0,5095.0,0.6113134351991133,0.18484680547858443,0.7838175916396168,musée d'art moderne et contemporain de Strasbourg,Grand Est,Bas-Rhin,,Arts décoratifs;Art moderne et contemporain;Photographie,1973.0,48.579654,7.736231,126310.0,43.0,133353.0,-0.05281470983030003,1,0
6748209,M0016,01/02/2003,NON,,musée d'art moderne et contemporain de Strasbourg,,STRASBOURG,67482,2017,47402.0,79351.0,126753.0,41818.0,58031.0,26904.0,4959.0,1825.0,0.6260285752605461,0.45782742814765726,0.32991724061757904,musée d'art moderne et contemporain de Strasbourg,Grand Est,Bas-Rhin,,Arts décoratifs;Art moderne et contemporain;Photographie,1973.0,48.579654,7.736231,126753.0,44.0,126310.0,0.003507244082020426,1,0
6748209,M0016,01/02/2003,NON,,musée d'art moderne et contemporain de Strasbourg,,STRASBOURG,67482,2018,54017.0,101402.0,155419.0,121302.0,29739.0,4378.0,9710.0,3805.0,0.6524427515297357,0.19134726127436155,0.7804837246411314,musée d'art moderne et contemporain de Strasbourg,Grand Est,Bas-Rhin,,Arts décoratifs;Art moderne et contemporain;Photographie,1973.0,48.579654,7.736231,155419.0,45.0,126753.0,0.2261563828864011,1,0
6748209,M0016,01/02/2003,NON,,musée d'art moderne et contemporain de Strasbourg,,STRASBOURG,67482,2019,65604.0,93807.0,159411.0,126405.0,27336.0,5670.0,10353.0,7291.0,0.5884600184428929,0.17148126540828423,0.7929502982855637,musée d'art moderne et contemporain de Strasbourg,Grand Est,Bas-Rhin,,Arts décoratifs;Art moderne et contemporain;Photographie,1973.0,48.579654,7.736231,159411.0,46.0,155419.0,0.025685405259331228,1,0
